label	hydrophobicity_PRAM900101.1.residue0	hydrophobicity_PRAM900101.1.residue25	hydrophobicity_PRAM900101.1.residue50	hydrophobicity_PRAM900101.1.residue75	hydrophobicity_PRAM900101.1.residue100	hydrophobicity_PRAM900101.2.residue0	hydrophobicity_PRAM900101.2.residue25	hydrophobicity_PRAM900101.2.residue50	hydrophobicity_PRAM900101.2.residue75	hydrophobicity_PRAM900101.2.residue100	hydrophobicity_PRAM900101.3.residue0	hydrophobicity_PRAM900101.3.residue25	hydrophobicity_PRAM900101.3.residue50	hydrophobicity_PRAM900101.3.residue75	hydrophobicity_PRAM900101.3.residue100	hydrophobicity_ARGP820101.1.residue0	hydrophobicity_ARGP820101.1.residue25	hydrophobicity_ARGP820101.1.residue50	hydrophobicity_ARGP820101.1.residue75	hydrophobicity_ARGP820101.1.residue100	hydrophobicity_ARGP820101.2.residue0	hydrophobicity_ARGP820101.2.residue25	hydrophobicity_ARGP820101.2.residue50	hydrophobicity_ARGP820101.2.residue75	hydrophobicity_ARGP820101.2.residue100	hydrophobicity_ARGP820101.3.residue0	hydrophobicity_ARGP820101.3.residue25	hydrophobicity_ARGP820101.3.residue50	hydrophobicity_ARGP820101.3.residue75	hydrophobicity_ARGP820101.3.residue100	hydrophobicity_ZIMJ680101.1.residue0	hydrophobicity_ZIMJ680101.1.residue25	hydrophobicity_ZIMJ680101.1.residue50	hydrophobicity_ZIMJ680101.1.residue75	hydrophobicity_ZIMJ680101.1.residue100	hydrophobicity_ZIMJ680101.2.residue0	hydrophobicity_ZIMJ680101.2.residue25	hydrophobicity_ZIMJ680101.2.residue50	hydrophobicity_ZIMJ680101.2.residue75	hydrophobicity_ZIMJ680101.2.residue100	hydrophobicity_ZIMJ680101.3.residue0	hydrophobicity_ZIMJ680101.3.residue25	hydrophobicity_ZIMJ680101.3.residue50	hydrophobicity_ZIMJ680101.3.residue75	hydrophobicity_ZIMJ680101.3.residue100	hydrophobicity_PONP930101.1.residue0	hydrophobicity_PONP930101.1.residue25	hydrophobicity_PONP930101.1.residue50	hydrophobicity_PONP930101.1.residue75	hydrophobicity_PONP930101.1.residue100	hydrophobicity_PONP930101.2.residue0	hydrophobicity_PONP930101.2.residue25	hydrophobicity_PONP930101.2.residue50	hydrophobicity_PONP930101.2.residue75	hydrophobicity_PONP930101.2.residue100	hydrophobicity_PONP930101.3.residue0	hydrophobicity_PONP930101.3.residue25	hydrophobicity_PONP930101.3.residue50	hydrophobicity_PONP930101.3.residue75	hydrophobicity_PONP930101.3.residue100	hydrophobicity_CASG920101.1.residue0	hydrophobicity_CASG920101.1.residue25	hydrophobicity_CASG920101.1.residue50	hydrophobicity_CASG920101.1.residue75	hydrophobicity_CASG920101.1.residue100	hydrophobicity_CASG920101.2.residue0	hydrophobicity_CASG920101.2.residue25	hydrophobicity_CASG920101.2.residue50	hydrophobicity_CASG920101.2.residue75	hydrophobicity_CASG920101.2.residue100	hydrophobicity_CASG920101.3.residue0	hydrophobicity_CASG920101.3.residue25	hydrophobicity_CASG920101.3.residue50	hydrophobicity_CASG920101.3.residue75	hydrophobicity_CASG920101.3.residue100	hydrophobicity_ENGD860101.1.residue0	hydrophobicity_ENGD860101.1.residue25	hydrophobicity_ENGD860101.1.residue50	hydrophobicity_ENGD860101.1.residue75	hydrophobicity_ENGD860101.1.residue100	hydrophobicity_ENGD860101.2.residue0	hydrophobicity_ENGD860101.2.residue25	hydrophobicity_ENGD860101.2.residue50	hydrophobicity_ENGD860101.2.residue75	hydrophobicity_ENGD860101.2.residue100	hydrophobicity_ENGD860101.3.residue0	hydrophobicity_ENGD860101.3.residue25	hydrophobicity_ENGD860101.3.residue50	hydrophobicity_ENGD860101.3.residue75	hydrophobicity_ENGD860101.3.residue100	hydrophobicity_FASG890101.1.residue0	hydrophobicity_FASG890101.1.residue25	hydrophobicity_FASG890101.1.residue50	hydrophobicity_FASG890101.1.residue75	hydrophobicity_FASG890101.1.residue100	hydrophobicity_FASG890101.2.residue0	hydrophobicity_FASG890101.2.residue25	hydrophobicity_FASG890101.2.residue50	hydrophobicity_FASG890101.2.residue75	hydrophobicity_FASG890101.2.residue100	hydrophobicity_FASG890101.3.residue0	hydrophobicity_FASG890101.3.residue25	hydrophobicity_FASG890101.3.residue50	hydrophobicity_FASG890101.3.residue75	hydrophobicity_FASG890101.3.residue100	normwaalsvolume.1.residue0	normwaalsvolume.1.residue25	normwaalsvolume.1.residue50	normwaalsvolume.1.residue75	normwaalsvolume.1.residue100	normwaalsvolume.2.residue0	normwaalsvolume.2.residue25	normwaalsvolume.2.residue50	normwaalsvolume.2.residue75	normwaalsvolume.2.residue100	normwaalsvolume.3.residue0	normwaalsvolume.3.residue25	normwaalsvolume.3.residue50	normwaalsvolume.3.residue75	normwaalsvolume.3.residue100	polarity.1.residue0	polarity.1.residue25	polarity.1.residue50	polarity.1.residue75	polarity.1.residue100	polarity.2.residue0	polarity.2.residue25	polarity.2.residue50	polarity.2.residue75	polarity.2.residue100	polarity.3.residue0	polarity.3.residue25	polarity.3.residue50	polarity.3.residue75	polarity.3.residue100	polarizability.1.residue0	polarizability.1.residue25	polarizability.1.residue50	polarizability.1.residue75	polarizability.1.residue100	polarizability.2.residue0	polarizability.2.residue25	polarizability.2.residue50	polarizability.2.residue75	polarizability.2.residue100	polarizability.3.residue0	polarizability.3.residue25	polarizability.3.residue50	polarizability.3.residue75	polarizability.3.residue100	charge.1.residue0	charge.1.residue25	charge.1.residue50	charge.1.residue75	charge.1.residue100	charge.2.residue0	charge.2.residue25	charge.2.residue50	charge.2.residue75	charge.2.residue100	charge.3.residue0	charge.3.residue25	charge.3.residue50	charge.3.residue75	charge.3.residue100	secondarystruct.1.residue0	secondarystruct.1.residue25	secondarystruct.1.residue50	secondarystruct.1.residue75	secondarystruct.1.residue100	secondarystruct.2.residue0	secondarystruct.2.residue25	secondarystruct.2.residue50	secondarystruct.2.residue75	secondarystruct.2.residue100	secondarystruct.3.residue0	secondarystruct.3.residue25	secondarystruct.3.residue50	secondarystruct.3.residue75	secondarystruct.3.residue100	solventaccess.1.residue0	solventaccess.1.residue25	solventaccess.1.residue50	solventaccess.1.residue75	solventaccess.1.residue100	solventaccess.2.residue0	solventaccess.2.residue25	solventaccess.2.residue50	solventaccess.2.residue75	solventaccess.2.residue100	solventaccess.3.residue0	solventaccess.3.residue25	solventaccess.3.residue50	solventaccess.3.residue75	solventaccess.3.residue100
7	6	10	38	62	88	2	18	52	78	98	12	28	44	70	100	2	8	30	58	98	16	38	62	80	96	12	28	48	72	100	2	16	38	68	98	44	44	44	64	80	12	36	54	72	100	2	20	52	76	98	4	16	38	62	96	12	28	44	70	100	2	20	46	74	98	12	22	60	80	100	14	14	36	42	66	6	20	54	74	88	2	14	32	68	98	12	36	48	70	100	2	10	38	62	88	4	20	46	76	98	12	28	48	70	100	2	16	52	76	98	10	28	48	70	100	14	14	38	42	88	12	28	44	70	100	2	18	52	78	98	6	10	38	62	88	2	8	32	74	98	10	30	54	72	100	14	14	38	42	88	38	38	38	62	88	2	24	48	72	100	6	6	10	74	82	10	22	58	82	100	14	36	48	80	98	2	6	26	52	78	4	22	44	68	100	6	10	38	62	88	2	24	54	78	98
7	12	26	46	82	100	2	10	40	64	94	36	36	48	70	72	2	16	46	68	100	4	24	58	76	96	32	32	40	50	80	2	18	52	74	100	8	20	34	70	96	32	32	40	50	80	12	26	46	80	100	2	8	38	74	94	36	36	48	50	72	2	22	46	80	100	4	8	48	60	76	72	72	72	72	72	8	28	50	80	100	2	6	38	64	94	36	36	48	70	72	12	26	54	84	100	2	10	32	68	94	4	8	48	62	76	2	14	42	64	94	12	22	48	70	100	8	24	50	78	96	36	36	48	50	72	2	10	38	64	94	8	26	54	82	100	2	10	42	64	94	12	32	48	72	100	8	24	50	78	96	20	24	34	82	96	2	14	48	70	100	22	30	46	56	90	4	24	48	78	100	50	50	52	70	72	2	14	42	68	94	2	6	36	68	94	12	26	46	82	100	8	32	52	64	92
7	6	20	26	90	98	4	12	34	66	100	2	40	54	70	84	4	14	24	34	94	2	44	66	84	100	36	42	56	70	80	4	16	28	68	100	2	6	52	82	98	36	42	56	70	80	4	14	26	80	98	62	62	66	68	100	2	44	54	70	84	4	14	28	80	98	2	40	52	66	100	46	46	64	70	78	6	22	42	90	98	4	10	30	66	100	2	40	54	70	84	6	16	26	82	98	4	8	30	68	94	2	44	56	72	100	4	12	32	66	100	16	36	54	72	94	2	6	48	82	98	2	44	54	70	84	4	12	32	66	100	6	20	26	90	98	4	12	30	66	100	16	36	54	72	94	2	6	48	82	98	6	6	82	96	98	2	32	52	72	100	16	16	22	24	92	2	24	44	82	100	4	18	50	70	86	10	12	34	62	94	36	50	62	72	100	6	20	26	90	98	2	8	18	42	86
7	4	20	40	70	88	2	16	54	78	100	12	24	46	56	96	4	22	50	76	100	2	28	46	66	98	10	12	24	60	96	2	24	50	78	100	20	20	38	46	68	10	10	52	60	94	4	20	40	72	92	2	28	58	78	100	10	16	44	56	96	4	22	50	76	100	2	16	46	66	98	12	12	24	60	96	4	18	40	70	88	2	24	54	86	100	38	38	46	56	94	4	22	40	70	92	14	14	54	88	100	2	16	46	68	98	2	28	54	80	100	4	22	50	64	94	10	16	34	68	96	10	16	44	56	96	2	28	54	80	100	4	22	42	70	88	2	28	54	80	100	4	22	50	64	94	10	16	34	68	96	20	20	34	62	84	2	24	50	76	100	22	22	36	64	82	2	22	48	68	98	10	16	46	74	96	14	26	54	72	100	2	28	52	78	100	4	20	40	70	88	10	10	38	74	92
7	6	14	54	72	100	2	32	48	68	98	4	16	34	70	90	2	14	44	64	100	6	30	62	86	98	4	16	40	50	74	2	22	54	78	100	20	20	56	80	90	4	16	40	50	74	2	18	48	64	100	6	30	62	82	98	4	20	34	60	90	2	18	48	68	100	12	30	52	76	98	4	4	10	40	90	6	22	46	58	100	2	30	52	78	98	4	16	34	70	90	6	14	26	68	100	2	42	48	64	84	4	28	52	76	98	2	30	52	78	100	10	20	34	64	86	4	6	32	58	92	4	20	34	60	90	2	36	50	76	98	6	14	54	72	100	2	18	52	78	100	10	22	42	70	90	4	6	32	58	92	6	6	26	56	92	2	28	48	74	98	8	8	14	54	100	6	28	60	80	98	2	20	40	58	90	8	14	50	64	100	4	28	52	76	98	6	14	54	72	100	2	24	44	50	80
7	2	12	46	66	98	18	32	60	80	96	6	14	36	64	100	2	16	46	68	98	6	26	52	78	92	14	28	42	64	100	2	20	52	72	98	6	8	34	54	84	28	30	42	64	100	2	10	24	56	98	12	38	62	82	96	6	14	34	50	100	2	16	48	68	98	6	30	44	78	100	14	14	42	50	86	2	16	46	66	98	14	24	60	80	96	6	8	36	64	100	2	10	26	66	98	16	16	48	72	96	6	32	50	78	100	4	24	60	88	98	2	16	42	64	100	12	26	38	66	84	6	14	34	50	100	18	40	62	88	96	2	16	46	66	98	4	24	60	88	98	2	16	42	64	100	12	26	38	66	84	12	12	26	52	82	2	28	50	76	100	4	4	20	58	98	2	32	58	74	100	6	8	30	48	86	4	10	46	72	98	6	34	60	80	100	2	12	46	66	98	22	24	32	48	84
7	26	50	64	80	98	2	12	36	66	100	16	24	46	62	96	2	22	44	70	100	10	16	48	66	86	4	24	60	82	96	2	20	50	70	100	16	16	46	58	86	4	24	38	82	96	6	26	52	70	98	2	12	42	66	100	4	24	48	82	96	2	26	44	70	100	4	16	46	72	92	18	18	62	74	96	4	50	68	86	98	2	12	36	54	100	16	24	46	62	96	6	20	56	68	98	2	22	40	50	100	4	18	54	74	96	2	12	34	54	100	16	24	50	80	98	4	48	62	82	92	4	24	48	82	96	2	12	34	52	100	26	56	68	80	98	2	12	36	54	100	16	30	50	80	98	4	48	62	82	92	26	26	26	58	86	2	20	44	72	100	64	64	68	70	98	10	26	56	72	98	4	16	60	78	96	2	20	34	50	100	2	22	42	66	100	26	50	64	80	98	4	8	34	52	92
7	2	20	54	76	100	4	18	42	62	98	24	24	60	86	94	2	16	48	76	100	6	20	34	54	96	36	50	62	86	94	2	18	42	72	100	24	24	24	24	24	36	50	62	86	94	2	22	56	76	100	6	18	38	48	96	24	24	60	86	94	2	22	52	72	100	6	18	38	62	94	50	50	50	60	86	2	30	62	76	100	4	16	38	56	98	24	24	60	86	94	4	20	56	78	100	2	16	44	64	98	6	24	42	62	94	4	18	42	64	98	2	24	66	86	100	20	20	54	62	96	24	24	60	86	94	4	18	42	58	98	2	20	54	76	100	4	16	38	58	98	2	32	64	86	100	20	20	54	62	96	20	20	30	54	96	2	22	46	66	98	12	12	70	80	100	6	26	46	80	100	24	28	60	72	98	2	12	44	64	92	6	18	42	60	94	2	20	54	76	100	4	22	56	64	98
7	12	16	48	58	82	2	18	42	64	96	10	26	62	80	100	6	18	44	76	96	4	20	50	70	98	2	24	52	78	100	4	18	46	70	96	10	26	38	72	98	2	24	52	68	100	2	16	40	66	90	4	20	50	60	96	10	26	62	80	100	2	18	44	70	96	4	26	38	64	100	24	24	68	80	94	2	20	42	58	82	4	18	44	64	96	10	26	62	80	100	12	18	44	70	90	2	8	42	66	96	4	26	54	74	100	2	18	44	72	96	10	16	34	74	100	12	24	54	70	94	10	26	62	80	100	2	18	42	64	96	12	20	48	58	82	4	18	44	64	96	2	22	42	72	100	12	24	54	70	94	12	12	50	58	82	2	24	46	74	100	76	76	76	76	76	4	16	38	56	100	6	24	68	84	98	2	22	44	66	96	4	26	56	80	100	12	16	48	58	82	2	18	40	54	90
7	2	16	48	72	100	4	20	54	70	98	6	28	34	50	94	2	26	52	76	96	4	14	30	58	100	42	42	64	86	98	2	20	52	74	100	6	10	30	34	78	42	42	64	86	98	2	36	52	76	98	4	14	26	62	100	6	28	42	64	94	2	26	52	76	100	4	12	34	58	86	94	94	94	94	94	2	16	52	72	100	4	20	46	70	92	6	28	34	50	94	2	32	48	74	100	22	24	54	76	98	4	12	34	64	94	4	24	56	76	98	2	8	40	50	96	10	16	48	66	100	6	28	42	64	94	4	22	54	74	98	2	16	48	72	100	4	22	54	74	92	2	8	40	86	98	10	16	48	66	100	14	14	32	62	100	4	22	46	74	98	2	40	52	82	90	2	16	42	66	100	6	24	46	70	94	22	26	60	80	98	4	18	34	58	94	2	16	48	72	100	10	28	64	74	98
7	20	48	54	64	90	2	16	36	76	100	4	6	60	72	94	20	38	52	74	90	2	14	34	62	100	4	28	60	70	98	2	22	50	74	100	6	6	24	36	78	4	28	46	68	98	20	38	52	74	98	2	16	36	62	100	4	10	60	70	94	20	46	54	74	98	2	16	34	76	100	4	4	60	66	72	10	24	50	64	98	2	14	38	80	100	4	6	60	68	94	20	48	54	64	90	38	38	46	80	98	2	16	36	70	100	2	18	42	86	100	6	28	56	74	94	4	16	36	66	76	4	10	60	70	94	2	18	40	86	100	16	24	52	64	90	2	18	40	86	100	6	28	56	74	98	4	16	36	66	76	54	54	54	54	62	2	20	44	76	100	22	22	48	50	90	2	22	42	64	100	4	10	60	70	86	46	46	48	80	98	2	14	42	78	100	20	48	54	64	90	10	16	36	70	98
7	4	28	50	72	98	6	26	46	76	100	2	10	22	54	88	4	24	44	74	98	2	14	48	66	100	22	36	46	62	88	4	28	56	82	100	2	8	14	50	58	22	36	46	62	88	4	28	50	74	98	6	32	64	86	100	2	10	40	54	88	4	30	56	76	98	2	14	38	60	100	0	0	0	0	0	4	34	50	72	98	6	24	44	78	100	2	10	22	54	88	4	28	50	74	98	6	26	56	76	94	2	14	38	60	100	4	26	44	76	100	2	10	34	60	98	16	46	52	68	96	2	10	40	54	88	6	26	44	76	100	4	28	50	72	98	4	24	44	74	100	2	14	36	62	98	16	46	52	68	96	42	48	58	68	96	2	20	44	74	100	4	4	28	34	72	12	32	52	80	100	2	8	14	54	82	4	24	36	74	94	2	14	40	70	100	4	28	50	72	98	16	24	46	74	82
7	12	20	68	74	92	2	24	54	70	100	10	16	38	52	94	4	26	60	76	100	8	24	50	70	94	2	10	34	44	88	4	22	50	76	100	18	18	42	70	94	2	14	38	52	88	6	28	68	76	92	4	24	54	70	100	2	14	38	52	94	4	22	60	80	100	2	30	48	66	94	10	10	10	16	52	2	18	56	72	92	4	22	48	64	100	14	30	42	52	94	6	20	40	80	92	4	22	60	76	100	2	18	46	62	94	4	24	50	76	100	12	30	44	74	94	2	10	20	56	90	2	14	38	52	94	4	24	50	76	100	12	20	56	72	92	4	24	50	76	100	12	30	44	74	94	2	10	20	56	90	20	20	20	20	90	2	26	50	72	100	12	12	28	74	92	8	28	48	70	92	2	10	30	66	94	4	22	40	72	100	4	24	48	64	100	12	20	68	74	92	2	6	42	66	80
7	4	18	42	62	92	12	28	54	82	98	2	22	44	80	100	4	26	50	72	94	2	12	46	68	98	8	22	36	58	100	4	24	50	72	98	2	2	18	64	86	22	30	44	80	100	4	24	42	66	92	6	16	48	84	98	2	22	44	80	100	4	24	48	70	94	2	16	52	84	100	8	8	36	44	80	4	18	42	62	92	8	20	52	78	98	2	22	44	80	100	4	18	38	66	92	20	42	54	72	94	2	22	52	80	100	10	26	52	78	98	4	30	50	72	100	2	2	8	46	80	2	22	44	80	100	12	28	54	82	98	4	18	42	62	92	10	26	52	78	98	4	30	50	72	100	2	2	8	46	80	6	6	6	18	46	2	28	52	78	100	10	10	40	60	70	2	16	32	74	100	8	36	54	64	86	10	26	48	72	94	8	28	58	86	100	4	18	42	62	92	2	14	38	56	82
7	16	18	48	86	100	4	30	46	66	98	2	14	42	68	92	4	34	54	76	96	8	18	30	68	100	2	6	52	66	92	4	22	48	76	100	14	18	28	70	98	2	6	42	60	92	12	28	60	76	96	4	16	44	58	100	2	14	42	68	92	4	28	54	74	100	8	24	36	68	98	2	2	6	52	92	16	28	66	86	100	4	22	40	58	88	2	14	36	64	92	16	18	48	86	100	4	34	56	66	88	2	22	36	68	98	4	30	48	66	94	2	14	26	42	96	6	18	64	78	100	2	14	42	68	92	4	22	44	62	88	16	20	50	86	100	4	30	46	62	94	2	20	36	66	96	6	18	64	78	100	16	16	18	28	100	2	26	52	72	98	20	20	50	84	96	8	20	36	70	100	2	12	38	76	92	4	46	56	72	94	2	14	34	54	92	16	18	48	86	100	12	40	66	72	98
7	8	24	54	78	100	2	6	38	58	98	12	20	44	62	96	8	16	30	70	98	2	40	58	80	100	6	12	22	48	96	2	24	50	72	100	36	44	56	80	94	6	12	22	48	96	8	18	36	70	94	2	40	64	84	100	6	12	34	62	96	8	26	54	78	100	2	20	40	64	96	12	12	12	48	62	6	24	54	78	100	2	4	38	58	98	12	20	44	62	96	8	28	54	78	100	26	26	26	26	98	2	20	42	64	96	2	8	38	58	98	10	20	44	70	96	6	36	66	84	100	6	12	34	62	96	2	4	38	58	98	8	30	56	80	100	2	8	38	58	98	10	20	44	70	96	6	36	66	84	100	36	46	66	84	100	2	16	38	62	98	8	18	50	70	88	2	30	54	76	100	6	6	26	44	62	8	8	8	28	98	2	20	42	62	98	8	24	54	78	100	6	6	26	28	92
7	2	26	54	78	90	6	14	60	72	100	4	22	38	50	94	2	18	54	78	100	10	28	50	66	90	4	22	42	58	94	2	24	54	74	100	10	10	34	50	90	4	22	42	58	94	2	20	54	80	100	10	28	52	66	98	4	22	38	50	94	2	20	54	80	100	4	16	42	64	94	22	22	30	36	92	2	26	54	76	90	6	14	60	66	100	4	22	38	50	94	2	26	56	80	100	6	14	24	60	98	4	22	38	64	94	6	14	54	66	100	2	24	44	74	94	10	16	34	72	90	4	22	38	50	94	6	14	60	66	100	2	24	52	76	90	6	14	54	66	100	2	24	44	74	94	10	16	34	72	90	32	32	52	70	90	2	20	42	66	100	12	12	54	74	82	2	26	52	74	94	6	14	36	50	92	8	18	54	84	100	4	28	42	60	98	2	26	54	78	90	6	10	34	72	100
7	6	14	44	72	92	2	22	40	68	100	4	24	52	70	98	2	22	38	78	100	6	20	56	66	96	4	10	42	68	98	2	26	48	74	100	6	8	52	66	92	4	10	42	68	98	2	14	36	78	94	16	26	48	62	100	4	24	52	68	98	2	22	40	78	100	4	18	48	62	96	42	42	80	82	98	6	14	34	68	92	2	26	48	74	100	4	24	52	70	98	6	20	50	78	94	2	22	36	40	100	4	24	54	68	98	2	30	60	76	100	4	24	42	54	90	6	10	34	66	98	4	24	52	68	98	2	26	48	74	100	6	14	34	72	92	2	26	48	76	100	4	24	46	70	90	6	10	34	66	98	6	6	20	50	92	2	26	48	70	100	12	14	44	76	88	4	18	46	62	96	2	22	52	70	98	14	30	44	84	100	4	38	54	74	100	6	14	44	72	92	2	10	30	66	94
7	2	30	46	64	86	4	12	54	78	100	16	18	34	62	98	2	24	52	74	100	10	22	54	68	96	18	18	26	40	98	2	28	56	80	100	12	16	54	62	90	18	18	26	34	42	2	32	58	80	100	4	12	48	66	96	16	20	38	62	98	2	28	56	74	100	10	16	42	68	96	18	18	20	34	98	2	24	44	60	86	4	22	68	82	100	16	18	34	40	90	2	30	60	80	100	4	4	28	50	82	10	20	40	68	98	4	22	68	82	100	2	20	40	50	90	12	18	38	60	98	16	20	38	62	98	4	22	68	82	100	2	24	46	60	86	4	22	68	82	100	2	20	40	50	90	12	18	38	60	98	30	30	60	66	86	2	22	48	72	100	14	14	24	44	84	2	16	44	64	96	8	18	40	62	98	4	28	56	80	100	4	20	34	62	98	2	30	46	64	86	6	16	54	76	100
7	2	16	38	66	100	20	36	56	76	98	4	6	40	62	92	2	24	46	78	98	12	28	50	68	100	4	6	40	62	92	2	30	54	76	100	14	14	18	34	68	4	6	20	48	92	2	22	44	66	98	12	36	58	76	100	4	10	40	62	92	2	24	50	78	100	4	20	42	60	84	18	18	40	62	92	2	20	34	66	100	28	42	58	78	98	4	6	40	60	92	2	16	44	72	100	32	32	52	86	96	4	20	42	62	92	18	36	56	78	98	2	10	32	64	92	12	14	50	68	100	4	10	40	62	92	28	42	58	78	98	2	22	38	68	100	28	38	56	78	98	2	10	32	64	92	12	14	50	68	100	12	12	50	72	100	4	26	48	74	98	2	2	30	64	94	2	14	42	66	100	18	18	40	62	92	30	38	78	88	98	4	18	48	76	96	2	16	38	66	100	20	34	54	68	98
7	2	34	62	78	100	6	22	36	54	98	4	14	30	66	96	2	26	46	70	98	10	22	56	78	100	4	18	32	68	96	2	22	46	70	98	10	40	58	78	100	4	18	32	68	96	2	34	52	76	100	6	6	22	54	98	4	18	32	68	96	2	34	54	78	100	4	18	30	56	96	82	82	82	82	82	2	32	60	76	100	6	22	38	54	98	4	14	30	66	96	8	40	62	78	100	2	16	38	54	98	4	18	32	66	96	6	16	38	54	98	2	18	44	76	96	24	32	58	78	100	4	18	32	68	96	6	22	38	54	98	2	34	62	78	100	6	16	38	54	98	2	18	44	76	96	24	32	58	78	100	40	40	60	80	100	2	20	42	66	98	8	8	52	70	86	4	22	58	78	100	10	24	36	48	90	2	6	44	70	98	4	14	30	66	98	2	34	62	78	100	16	24	36	48	90
7	16	28	44	56	88	2	18	38	68	98	4	22	58	82	100	8	28	42	64	94	6	12	44	52	96	2	22	58	78	100	6	26	42	60	94	16	16	46	76	96	2	22	58	78	100	14	34	60	74	98	6	12	32	50	76	2	22	54	82	100	8	32	48	72	98	2	10	26	66	92	30	30	46	82	100	2	28	52	72	98	6	18	32	60	94	4	22	66	84	100	16	40	48	70	94	8	20	38	72	98	2	12	50	76	100	6	20	48	68	98	4	22	58	82	92	2	16	30	52	100	2	22	54	82	100	6	18	38	68	98	16	28	44	70	88	6	18	36	60	94	4	34	62	80	98	2	16	30	52	100	16	16	16	44	52	2	24	50	76	100	56	56	56	56	56	4	16	44	70	92	2	24	54	82	100	8	18	38	72	98	4	12	36	68	100	16	28	44	56	88	2	24	60	74	98
7	2	28	48	78	100	4	20	46	64	94	8	18	54	76	98	2	16	42	64	96	8	28	54	82	100	10	12	38	66	90	2	24	48	72	100	8	18	36	68	98	10	12	30	66	90	2	22	44	70	96	4	24	46	68	100	8	18	54	76	98	2	20	42	70	100	8	24	58	82	94	38	38	38	54	98	2	22	48	72	100	4	24	44	60	94	8	18	54	76	98	6	32	50	72	100	2	2	16	26	88	8	24	56	82	98	4	24	46	60	98	2	12	56	80	96	10	18	38	62	100	8	18	54	76	98	4	20	44	60	94	2	28	48	72	100	4	24	46	60	94	2	20	56	80	98	10	18	38	62	100	28	28	36	52	100	2	20	46	74	98	42	42	48	70	96	6	28	66	80	100	8	10	38	56	98	2	14	40	50	88	4	24	46	82	98	2	28	48	78	100	10	14	44	62	74
7	2	14	28	54	96	4	24	58	74	100	12	30	52	78	90	2	14	36	66	98	8	24	48	58	96	10	30	62	78	100	2	20	38	64	98	18	18	48	52	90	10	30	62	78	100	2	22	40	82	100	4	20	46	64	96	10	18	52	72	90	2	26	50	76	100	8	12	30	52	90	48	48	56	72	88	2	22	50	74	100	4	20	44	66	98	12	30	52	78	90	2	16	36	64	98	4	26	62	74	100	8	18	48	60	90	2	24	46	74	100	6	18	34	78	94	10	16	54	60	96	10	18	52	72	90	4	38	58	74	100	2	14	28	54	96	2	14	36	58	98	6	30	62	82	100	10	16	54	60	96	16	16	50	64	96	4	30	56	78	100	2	2	14	28	94	6	16	46	64	96	10	34	52	72	90	2	22	44	74	100	4	20	48	70	90	2	14	28	54	96	10	40	62	82	100
7	6	18	46	68	100	2	20	48	74	98	4	22	38	70	96	2	12	42	68	100	26	38	58	76	96	4	14	28	44	92	2	20	50	72	100	32	32	54	80	96	14	16	28	44	92	6	18	44	68	100	2	26	50	74	98	4	16	38	70	96	2	20	46	72	100	14	26	58	74	94	4	4	54	62	96	6	18	44	68	100	2	20	52	74	98	16	28	54	80	96	6	18	46	72	100	2	12	42	52	98	4	26	58	74	96	2	26	58	74	98	6	16	30	70	100	4	14	40	56	84	4	16	38	70	96	2	24	52	74	98	6	18	40	68	100	2	24	58	72	98	6	18	38	78	100	4	14	40	56	84	36	36	40	50	84	2	22	48	76	98	10	10	46	68	100	6	26	50	76	100	4	14	52	62	96	2	20	46	72	98	2	22	54	74	98	6	18	46	68	100	12	14	42	60	90
7	4	28	48	66	100	2	22	52	74	92	8	14	36	58	98	4	18	44	76	96	14	30	48	56	100	2	12	58	78	98	4	22	48	72	96	14	26	42	50	100	2	12	58	78	98	4	28	68	80	100	6	24	42	56	86	2	14	36	62	98	4	22	60	78	100	2	20	32	54	98	12	12	50	58	94	2	30	48	68	100	6	18	44	74	92	8	14	36	58	98	4	34	60	72	100	6	18	44	78	92	2	20	38	58	98	4	24	60	78	96	8	20	32	54	98	2	12	46	58	100	2	14	36	62	98	6	22	56	76	92	4	30	46	66	100	4	18	52	74	96	8	26	36	78	98	2	12	46	58	100	46	46	48	66	100	2	22	44	74	98	4	4	34	60	96	8	30	42	56	100	2	14	50	64	94	4	22	60	76	96	6	20	40	58	98	4	28	48	66	100	2	16	64	78	92
7	2	18	42	60	88	6	22	52	72	98	4	20	50	78	100	6	18	46	60	98	2	16	40	68	92	8	32	58	76	100	2	24	44	66	98	4	12	28	74	92	8	32	50	76	100	10	18	46	64	82	2	22	40	68	98	4	20	50	78	100	2	24	46	68	98	4	20	40	70	96	32	32	62	84	100	2	18	44	64	92	6	22	52	72	98	4	20	48	78	100	2	18	44	60	88	6	26	54	82	98	4	22	48	74	100	6	34	46	66	98	4	18	30	60	96	2	24	62	84	100	4	20	50	78	100	6	22	52	72	98	2	18	42	60	92	6	34	46	66	98	4	18	30	60	96	2	24	62	84	100	2	2	44	64	88	4	26	50	76	100	10	10	42	56	80	2	18	40	68	96	4	28	62	82	100	6	26	46	56	98	4	28	48	78	100	2	18	42	60	88	12	14	58	76	92
