label	hydrophobicity_PRAM900101.1.residue0	hydrophobicity_PRAM900101.1.residue25	hydrophobicity_PRAM900101.1.residue50	hydrophobicity_PRAM900101.1.residue75	hydrophobicity_PRAM900101.1.residue100	hydrophobicity_PRAM900101.2.residue0	hydrophobicity_PRAM900101.2.residue25	hydrophobicity_PRAM900101.2.residue50	hydrophobicity_PRAM900101.2.residue75	hydrophobicity_PRAM900101.2.residue100	hydrophobicity_PRAM900101.3.residue0	hydrophobicity_PRAM900101.3.residue25	hydrophobicity_PRAM900101.3.residue50	hydrophobicity_PRAM900101.3.residue75	hydrophobicity_PRAM900101.3.residue100	hydrophobicity_ARGP820101.1.residue0	hydrophobicity_ARGP820101.1.residue25	hydrophobicity_ARGP820101.1.residue50	hydrophobicity_ARGP820101.1.residue75	hydrophobicity_ARGP820101.1.residue100	hydrophobicity_ARGP820101.2.residue0	hydrophobicity_ARGP820101.2.residue25	hydrophobicity_ARGP820101.2.residue50	hydrophobicity_ARGP820101.2.residue75	hydrophobicity_ARGP820101.2.residue100	hydrophobicity_ARGP820101.3.residue0	hydrophobicity_ARGP820101.3.residue25	hydrophobicity_ARGP820101.3.residue50	hydrophobicity_ARGP820101.3.residue75	hydrophobicity_ARGP820101.3.residue100	hydrophobicity_ZIMJ680101.1.residue0	hydrophobicity_ZIMJ680101.1.residue25	hydrophobicity_ZIMJ680101.1.residue50	hydrophobicity_ZIMJ680101.1.residue75	hydrophobicity_ZIMJ680101.1.residue100	hydrophobicity_ZIMJ680101.2.residue0	hydrophobicity_ZIMJ680101.2.residue25	hydrophobicity_ZIMJ680101.2.residue50	hydrophobicity_ZIMJ680101.2.residue75	hydrophobicity_ZIMJ680101.2.residue100	hydrophobicity_ZIMJ680101.3.residue0	hydrophobicity_ZIMJ680101.3.residue25	hydrophobicity_ZIMJ680101.3.residue50	hydrophobicity_ZIMJ680101.3.residue75	hydrophobicity_ZIMJ680101.3.residue100	hydrophobicity_PONP930101.1.residue0	hydrophobicity_PONP930101.1.residue25	hydrophobicity_PONP930101.1.residue50	hydrophobicity_PONP930101.1.residue75	hydrophobicity_PONP930101.1.residue100	hydrophobicity_PONP930101.2.residue0	hydrophobicity_PONP930101.2.residue25	hydrophobicity_PONP930101.2.residue50	hydrophobicity_PONP930101.2.residue75	hydrophobicity_PONP930101.2.residue100	hydrophobicity_PONP930101.3.residue0	hydrophobicity_PONP930101.3.residue25	hydrophobicity_PONP930101.3.residue50	hydrophobicity_PONP930101.3.residue75	hydrophobicity_PONP930101.3.residue100	hydrophobicity_CASG920101.1.residue0	hydrophobicity_CASG920101.1.residue25	hydrophobicity_CASG920101.1.residue50	hydrophobicity_CASG920101.1.residue75	hydrophobicity_CASG920101.1.residue100	hydrophobicity_CASG920101.2.residue0	hydrophobicity_CASG920101.2.residue25	hydrophobicity_CASG920101.2.residue50	hydrophobicity_CASG920101.2.residue75	hydrophobicity_CASG920101.2.residue100	hydrophobicity_CASG920101.3.residue0	hydrophobicity_CASG920101.3.residue25	hydrophobicity_CASG920101.3.residue50	hydrophobicity_CASG920101.3.residue75	hydrophobicity_CASG920101.3.residue100	hydrophobicity_ENGD860101.1.residue0	hydrophobicity_ENGD860101.1.residue25	hydrophobicity_ENGD860101.1.residue50	hydrophobicity_ENGD860101.1.residue75	hydrophobicity_ENGD860101.1.residue100	hydrophobicity_ENGD860101.2.residue0	hydrophobicity_ENGD860101.2.residue25	hydrophobicity_ENGD860101.2.residue50	hydrophobicity_ENGD860101.2.residue75	hydrophobicity_ENGD860101.2.residue100	hydrophobicity_ENGD860101.3.residue0	hydrophobicity_ENGD860101.3.residue25	hydrophobicity_ENGD860101.3.residue50	hydrophobicity_ENGD860101.3.residue75	hydrophobicity_ENGD860101.3.residue100	hydrophobicity_FASG890101.1.residue0	hydrophobicity_FASG890101.1.residue25	hydrophobicity_FASG890101.1.residue50	hydrophobicity_FASG890101.1.residue75	hydrophobicity_FASG890101.1.residue100	hydrophobicity_FASG890101.2.residue0	hydrophobicity_FASG890101.2.residue25	hydrophobicity_FASG890101.2.residue50	hydrophobicity_FASG890101.2.residue75	hydrophobicity_FASG890101.2.residue100	hydrophobicity_FASG890101.3.residue0	hydrophobicity_FASG890101.3.residue25	hydrophobicity_FASG890101.3.residue50	hydrophobicity_FASG890101.3.residue75	hydrophobicity_FASG890101.3.residue100	normwaalsvolume.1.residue0	normwaalsvolume.1.residue25	normwaalsvolume.1.residue50	normwaalsvolume.1.residue75	normwaalsvolume.1.residue100	normwaalsvolume.2.residue0	normwaalsvolume.2.residue25	normwaalsvolume.2.residue50	normwaalsvolume.2.residue75	normwaalsvolume.2.residue100	normwaalsvolume.3.residue0	normwaalsvolume.3.residue25	normwaalsvolume.3.residue50	normwaalsvolume.3.residue75	normwaalsvolume.3.residue100	polarity.1.residue0	polarity.1.residue25	polarity.1.residue50	polarity.1.residue75	polarity.1.residue100	polarity.2.residue0	polarity.2.residue25	polarity.2.residue50	polarity.2.residue75	polarity.2.residue100	polarity.3.residue0	polarity.3.residue25	polarity.3.residue50	polarity.3.residue75	polarity.3.residue100	polarizability.1.residue0	polarizability.1.residue25	polarizability.1.residue50	polarizability.1.residue75	polarizability.1.residue100	polarizability.2.residue0	polarizability.2.residue25	polarizability.2.residue50	polarizability.2.residue75	polarizability.2.residue100	polarizability.3.residue0	polarizability.3.residue25	polarizability.3.residue50	polarizability.3.residue75	polarizability.3.residue100	charge.1.residue0	charge.1.residue25	charge.1.residue50	charge.1.residue75	charge.1.residue100	charge.2.residue0	charge.2.residue25	charge.2.residue50	charge.2.residue75	charge.2.residue100	charge.3.residue0	charge.3.residue25	charge.3.residue50	charge.3.residue75	charge.3.residue100	secondarystruct.1.residue0	secondarystruct.1.residue25	secondarystruct.1.residue50	secondarystruct.1.residue75	secondarystruct.1.residue100	secondarystruct.2.residue0	secondarystruct.2.residue25	secondarystruct.2.residue50	secondarystruct.2.residue75	secondarystruct.2.residue100	secondarystruct.3.residue0	secondarystruct.3.residue25	secondarystruct.3.residue50	secondarystruct.3.residue75	secondarystruct.3.residue100	solventaccess.1.residue0	solventaccess.1.residue25	solventaccess.1.residue50	solventaccess.1.residue75	solventaccess.1.residue100	solventaccess.2.residue0	solventaccess.2.residue25	solventaccess.2.residue50	solventaccess.2.residue75	solventaccess.2.residue100	solventaccess.3.residue0	solventaccess.3.residue25	solventaccess.3.residue50	solventaccess.3.residue75	solventaccess.3.residue100
6	6	16	38	54	94	24	34	60	68	100	2	12	56	76	92	6	16	34	64	94	2	36	54	68	100	4	18	42	84	98	6	28	44	62	100	2	8	58	72	96	4	18	42	84	98	6	16	34	60	98	22	38	54	66	100	2	12	56	76	92	6	24	40	62	98	2	26	68	84	100	4	4	4	20	56	6	22	40	68	98	24	28	48	64	100	2	12	56	76	92	10	22	38	54	94	6	24	34	60	98	2	20	58	84	100	10	30	48	64	100	4	14	42	78	94	2	22	46	58	96	2	12	56	76	92	24	34	50	66	100	6	22	40	68	96	10	28	44	64	100	4	16	52	78	98	2	22	46	58	96	22	22	38	46	62	2	20	50	76	100	10	30	52	78	94	2	26	52	82	100	4	8	28	56	76	6	10	40	66	98	4	20	64	82	100	6	16	38	54	94	2	24	44	60	98
6	6	20	66	80	98	4	34	50	72	100	2	12	22	60	88	4	24	42	66	96	2	12	60	76	98	10	16	40	72	100	4	26	50	76	96	2	8	46	70	98	10	16	40	72	100	8	32	54	80	100	4	18	50	76	94	2	12	22	60	88	4	28	52	78	100	2	14	46	74	94	10	10	10	36	64	6	30	66	84	100	4	24	48	58	90	2	12	22	60	88	6	20	54	78	98	4	26	44	68	100	2	14	46	64	94	4	34	52	76	100	12	14	32	64	88	2	6	30	70	98	2	12	22	60	88	4	34	50	72	100	6	20	66	80	98	4	26	50	68	96	12	22	46	74	100	2	6	30	70	98	6	6	8	70	98	2	24	48	72	100	20	20	32	66	96	2	14	50	78	98	10	12	42	58	74	4	28	52	72	100	4	16	36	64	90	6	20	66	80	98	2	38	48	62	100
6	6	16	44	62	76	14	28	42	60	100	2	18	72	88	98	20	36	44	56	80	2	12	34	64	100	4	24	78	88	98	4	24	48	66	100	2	10	26	58	96	18	28	78	86	98	12	20	40	48	74	6	22	54	66	100	2	18	72	88	98	6	20	42	62	80	2	26	52	78	100	4	4	82	88	98	6	16	44	58	76	4	24	52	70	100	2	18	72	86	98	6	16	40	54	76	28	28	48	62	80	2	24	58	86	100	14	28	40	60	100	10	36	50	82	98	2	8	32	68	90	2	18	72	88	98	14	28	42	60	100	6	16	44	58	76	14	30	42	60	100	10	28	50	82	98	2	8	32	68	90	6	8	22	64	76	2	28	50	80	100	40	40	40	40	40	2	18	50	68	100	4	10	82	88	98	20	28	42	56	80	4	30	66	86	100	6	16	44	62	76	2	2	28	32	58
6	4	16	56	70	98	8	28	42	54	92	2	24	48	76	100	8	20	52	72	98	2	28	48	76	96	6	22	30	60	100	4	20	50	70	100	2	40	74	78	96	6	18	26	46	86	8	20	50	70	98	4	28	38	54	92	2	24	48	74	100	4	20	46	70	98	2	26	48	74	96	6	6	6	64	100	4	20	54	70	98	8	28	42	64	100	2	18	40	74	96	4	16	56	72	98	8	14	38	46	92	2	26	48	74	100	8	28	46	62	98	6	18	40	70	96	2	4	64	76	100	2	24	48	74	100	8	22	38	50	92	4	16	56	72	98	8	28	50	68	98	6	20	36	66	96	2	4	64	76	100	4	4	4	4	78	2	22	42	74	100	20	36	58	70	98	2	20	36	72	94	6	8	50	64	100	12	22	46	68	98	6	26	40	80	100	4	16	56	70	98	2	12	50	60	90
6	4	22	64	80	96	6	28	52	76	100	2	14	36	48	98	4	30	62	80	100	2	28	44	76	96	8	16	32	52	98	4	30	60	78	100	2	2	38	42	84	8	16	32	52	98	4	24	62	74	94	6	28	46	76	100	2	14	36	48	98	4	24	62	80	100	2	26	40	58	98	8	8	8	8	84	4	22	62	70	96	6	30	50	76	100	2	14	36	48	98	10	50	66	80	96	4	16	30	52	100	2	20	40	58	98	6	28	54	76	100	4	20	40	64	98	2	2	22	70	96	2	14	36	48	98	6	28	52	76	100	4	22	64	80	96	6	30	54	76	100	4	20	42	68	98	2	2	22	70	96	22	22	22	70	96	2	24	44	72	100	10	10	62	66	88	2	26	54	76	98	8	8	38	42	84	4	18	50	68	100	6	26	40	58	100	4	22	64	80	96	2	16	50	68	94
6	4	22	46	72	98	10	20	54	70	100	2	34	50	80	96	4	18	42	68	98	2	14	26	64	92	8	38	52	80	100	4	22	46	72	98	2	2	26	54	92	8	38	52	82	100	4	18	40	68	100	10	22	48	70	92	2	34	50	78	96	4	24	46	74	100	2	14	50	66	96	34	34	38	52	82	4	24	48	74	100	10	12	42	60	90	2	8	44	66	96	6	24	40	62	88	4	4	42	94	100	2	20	52	70	96	10	18	42	68	100	4	28	44	66	98	2	22	54	80	92	2	34	50	78	96	10	12	42	60	100	4	22	46	72	98	10	18	42	62	90	4	28	46	74	100	2	22	54	80	92	22	22	24	48	88	2	26	52	80	100	6	18	36	62	76	2	20	46	66	96	12	12	38	78	82	4	30	56	72	100	8	34	50	70	96	4	22	46	72	98	2	12	32	64	100
6	8	10	64	78	86	6	20	52	70	100	2	24	42	62	96	14	36	60	74	98	2	16	32	56	96	4	22	44	82	100	8	18	50	66	98	2	24	40	72	96	4	22	44	82	100	6	38	68	84	94	8	14	32	52	98	2	24	42	76	100	6	20	60	78	98	2	22	40	50	100	4	4	54	62	92	6	10	72	86	100	12	20	50	66	98	2	24	42	62	96	8	20	58	78	90	6	14	60	74	98	2	22	42	62	100	6	20	52	68	98	4	30	44	78	96	2	8	26	72	100	2	24	42	76	100	6	18	50	68	98	8	10	64	78	86	12	20	50	66	98	4	28	48	80	96	2	8	26	72	100	8	8	10	26	84	2	24	48	74	100	64	64	64	64	86	2	18	34	50	84	4	54	68	80	100	6	20	52	86	98	4	28	46	66	98	8	10	64	78	86	2	20	58	74	100
6	4	14	38	68	100	8	32	56	72	86	2	22	30	62	96	4	24	52	78	100	2	20	30	48	66	10	12	42	76	96	4	24	50	78	100	2	2	28	30	60	10	12	42	64	96	4	16	44	74	100	20	40	58	70	82	2	22	30	62	96	4	24	50	74	100	2	26	42	66	96	10	10	22	62	92	4	14	40	64	100	8	36	56	78	92	2	22	30	62	96	6	36	50	84	100	4	12	46	70	82	2	22	42	66	96	8	36	64	80	100	4	16	30	60	98	2	2	40	58	92	2	22	30	62	96	8	32	54	72	86	4	16	40	68	100	8	36	66	80	100	4	16	30	60	98	2	2	40	58	92	40	40	40	40	48	2	22	50	72	98	6	6	44	88	100	2	16	40	66	98	8	22	30	60	92	4	36	64	82	100	10	26	60	76	96	4	14	38	68	100	2	24	52	64	86
6	10	14	48	68	98	4	24	46	64	100	2	20	38	80	96	4	18	56	68	100	2	14	48	70	90	8	22	44	74	96	4	18	46	68	100	2	2	66	82	90	8	22	44	74	96	4	34	54	72	100	6	18	36	58	86	2	20	38	80	96	4	24	48	68	100	2	22	52	76	96	8	8	8	32	80	10	28	50	68	98	4	18	42	64	100	2	20	38	80	96	10	16	42	68	100	4	18	44	54	98	2	22	52	76	96	4	18	46	64	100	20	34	66	88	98	2	8	28	48	86	2	20	38	80	96	4	24	46	64	100	10	28	56	82	98	4	18	46	70	100	20	34	56	80	98	2	8	28	48	86	10	10	28	48	84	2	24	50	76	100	12	12	56	62	92	2	26	48	74	96	4	4	32	72	90	12	18	44	60	100	6	22	46	74	96	10	14	48	68	98	2	16	44	72	100
6	6	22	46	66	100	4	18	44	76	96	2	26	56	70	98	4	22	50	78	100	2	16	36	56	86	18	30	60	70	98	4	22	48	76	100	2	14	36	72	86	18	30	60	70	98	4	20	50	78	100	10	16	44	52	86	2	26	56	70	98	4	20	46	78	100	2	34	52	70	98	26	26	26	30	80	6	22	46	78	100	4	12	44	68	94	2	26	56	70	98	4	12	46	66	100	10	28	44	76	96	2	26	48	70	98	4	18	46	76	96	8	28	56	72	100	2	6	32	66	86	2	26	56	70	98	4	16	44	68	96	6	22	50	78	100	4	16	46	76	94	8	28	56	72	100	2	6	32	66	86	6	6	24	32	82	2	26	48	72	98	8	22	54	78	100	2	22	52	70	100	14	30	42	72	94	4	12	38	62	96	10	30	52	72	98	6	22	46	66	100	2	12	38	68	96
6	6	10	68	76	100	16	32	52	66	96	2	14	30	60	94	6	40	56	76	100	2	8	32	72	96	4	20	28	60	92	6	40	58	76	100	2	8	30	72	94	4	20	28	60	92	6	34	56	74	100	32	32	42	66	96	2	20	30	60	94	6	34	56	74	100	2	20	32	78	96	14	14	30	44	88	6	10	54	74	100	16	42	56	70	96	2	14	30	60	94	8	46	68	76	100	6	16	42	62	86	2	20	32	70	96	16	42	56	74	100	4	14	36	76	94	2	2	24	26	88	2	20	30	60	94	16	40	56	66	96	6	10	68	76	100	16	46	58	80	100	4	18	36	68	94	2	2	24	26	88	8	8	8	8	72	2	22	44	66	96	54	54	74	76	100	2	20	36	72	96	12	24	44	62	94	6	18	52	66	100	4	22	38	70	96	6	10	68	76	100	2	18	48	62	90
6	4	16	36	68	98	6	26	46	82	94	2	20	50	74	100	4	16	46	70	98	2	24	50	78	96	12	20	38	60	100	4	16	46	72	100	2	24	50	76	96	12	20	38	58	86	4	22	38	62	98	14	14	44	88	92	2	20	58	74	100	4	22	42	68	98	2	40	60	80	96	12	12	20	28	100	4	24	52	68	98	6	10	46	84	100	2	20	50	74	96	8	24	48	70	98	4	16	36	52	92	2	28	58	76	100	6	30	46	70	94	4	20	40	68	98	2	14	64	76	100	2	20	58	74	100	6	26	44	82	94	4	22	52	70	98	6	30	46	70	94	4	20	38	66	98	2	14	64	76	100	14	14	14	24	78	2	22	48	76	100	34	34	54	62	70	2	24	72	78	98	6	18	40	64	100	4	22	42	56	94	12	28	50	82	100	4	16	36	68	98	2	10	46	74	94
6	4	10	52	72	98	22	30	44	60	96	2	18	48	76	100	4	22	44	72	98	2	18	42	60	90	12	20	64	76	100	4	24	46	72	98	2	2	38	60	82	12	20	48	70	100	4	16	44	88	98	6	24	46	58	90	2	18	48	76	100	4	22	50	72	98	2	32	46	74	100	12	12	18	66	82	4	16	56	74	98	22	28	44	54	96	2	18	48	80	100	6	24	56	88	98	4	4	22	28	50	2	30	48	74	100	18	28	44	68	98	4	16	48	84	100	2	10	52	60	90	2	18	48	76	100	22	28	42	50	96	4	10	56	74	98	22	32	44	62	98	4	16	48	84	100	2	10	52	60	90	6	6	24	56	90	2	26	46	74	100	8	8	68	72	98	2	32	56	80	100	12	18	30	64	82	4	16	50	68	98	12	32	48	76	100	4	10	52	72	98	2	26	30	54	96
6	8	24	46	70	100	4	16	44	60	98	2	20	54	82	96	4	14	52	74	100	2	24	40	62	88	12	18	54	84	96	4	24	46	64	100	2	32	56	76	88	12	18	42	84	96	4	16	52	74	100	6	24	40	62	98	2	20	54	82	96	4	16	46	70	100	2	26	44	66	96	18	18	56	72	86	8	24	46	70	100	4	14	44	52	98	2	20	54	84	96	8	24	52	70	100	4	4	16	28	98	2	26	48	76	96	4	16	40	52	98	10	28	72	86	100	2	18	32	66	88	2	20	54	82	96	4	14	40	50	98	8	28	58	74	100	4	14	44	52	98	10	26	56	84	100	2	18	32	66	88	8	8	24	62	88	2	18	44	72	98	30	46	70	78	100	2	26	48	74	100	4	18	56	72	86	10	14	28	52	98	6	34	50	82	98	8	24	46	70	100	2	4	16	52	80
6	6	8	54	74	100	4	34	60	76	98	2	14	26	42	88	4	38	46	74	98	2	24	42	72	100	10	16	60	68	94	4	28	46	80	100	2	24	36	54	88	10	16	60	68	94	4	46	62	80	98	8	18	40	76	100	2	14	26	42	88	4	40	60	80	100	2	22	32	72	96	10	10	10	14	42	6	44	62	80	100	4	28	40	76	98	2	14	26	42	88	4	8	54	80	100	20	40	62	70	94	2	16	30	56	96	4	38	60	76	98	10	22	36	74	88	2	6	12	24	100	2	14	26	42	88	4	38	62	82	98	6	8	54	74	100	4	28	40	48	98	10	32	62	78	94	2	6	12	24	100	6	6	8	52	100	2	24	46	72	98	44	44	58	80	84	2	18	34	74	100	10	14	36	46	88	4	44	64	82	98	10	22	34	56	96	6	8	54	74	100	2	20	60	70	98
6	4	10	60	76	86	8	32	58	84	100	2	6	26	40	50	4	14	48	72	100	2	28	60	80	98	6	16	30	44	94	4	28	54	82	100	2	18	50	68	86	6	16	30	44	94	4	34	64	76	100	10	28	56	88	98	2	8	26	40	50	4	20	60	74	100	2	24	36	62	98	6	6	6	38	50	4	18	66	76	94	12	28	54	84	100	2	6	26	40	50	10	18	52	74	86	4	48	64	72	100	2	24	38	62	98	12	34	56	78	100	4	16	30	42	82	2	6	18	68	86	2	8	26	40	50	12	32	58	84	100	4	10	60	76	86	12	32	54	84	100	4	26	42	66	94	2	6	18	68	86	10	10	60	76	86	2	24	44	70	100	52	52	52	52	82	2	26	44	78	98	6	8	50	64	100	4	14	46	58	94	6	26	40	62	98	4	10	60	76	86	2	14	54	70	100
6	6	28	62	86	100	4	22	40	64	94	2	18	52	72	92	4	22	50	86	100	2	14	38	56	80	8	26	54	76	92	4	22	48	78	100	2	14	38	56	80	8	20	42	70	92	4	24	50	78	100	12	16	40	62	94	2	20	52	72	92	4	24	50	74	100	2	18	40	70	92	8	8	42	56	90	6	36	66	80	100	4	16	34	48	94	2	18	42	60	92	4	12	44	78	100	22	28	50	66	96	2	20	42	70	92	4	16	40	56	100	6	26	60	84	98	2	20	38	62	82	2	20	52	72	92	4	16	34	48	94	6	28	62	80	100	4	16	34	48	100	6	28	60	78	98	2	20	38	62	82	12	12	24	38	62	2	26	50	76	98	6	6	44	74	100	2	24	44	76	98	8	20	50	56	90	4	22	46	68	100	8	22	46	64	94	6	28	62	86	100	2	4	30	50	80
6	6	16	38	78	100	22	40	52	64	92	2	12	34	76	90	6	22	52	70	100	2	24	50	72	92	12	18	30	68	86	6	28	50	70	100	2	8	54	72	90	12	18	30	68	86	6	16	44	78	100	22	38	52	64	92	2	12	34	76	90	6	22	44	64	100	2	20	50	76	92	0	0	0	0	0	6	24	44	70	100	22	40	50	60	92	2	12	34	76	90	6	16	44	78	100	22	22	30	52	64	2	20	50	76	92	10	30	50	60	96	4	18	44	82	100	2	24	38	66	90	2	12	34	76	90	22	40	50	60	92	6	16	44	78	100	10	40	50	60	96	4	18	42	78	100	2	24	38	66	90	14	14	24	36	62	2	22	50	72	100	10	10	70	94	98	2	20	48	80	100	4	8	46	68	88	10	22	30	56	96	4	22	50	74	92	6	16	38	78	100	2	30	54	66	90
6	6	28	58	68	100	4	20	40	56	94	2	12	44	82	92	4	16	38	70	98	2	30	50	68	100	8	12	42	82	92	4	22	52	68	100	2	18	46	72	90	8	12	36	76	92	4	14	38	70	98	20	34	52	64	100	2	12	42	82	92	4	22	46	68	100	2	20	48	76	92	8	8	42	82	84	6	30	54	70	100	4	16	34	56	94	2	12	42	76	92	4	14	46	68	100	16	22	34	64	96	2	20	48	80	92	4	16	34	56	98	8	18	62	74	96	2	36	52	80	100	2	12	42	82	92	4	16	32	48	94	6	30	58	70	100	4	16	34	56	98	8	18	62	74	96	2	36	52	80	100	24	24	46	58	100	2	22	48	76	96	6	6	38	62	98	2	26	52	74	100	8	16	32	42	84	4	10	38	70	98	8	20	42	72	92	6	28	58	68	100	2	10	44	78	94
7	8	20	44	62	84	4	14	48	80	94	2	22	42	74	100	4	14	44	70	94	2	18	46	62	100	6	32	50	78	96	4	24	48	68	94	2	16	22	52	100	6	32	50	78	96	12	16	58	70	86	4	26	46	56	94	2	22	50	78	100	4	20	44	68	94	2	18	46	74	100	28	28	50	78	96	8	30	54	68	84	4	14	28	82	94	2	22	50	78	100	8	24	54	68	86	4	4	14	60	94	2	28	48	78	100	4	14	58	72	94	6	20	44	76	100	2	28	40	62	84	2	22	50	78	100	4	14	48	82	94	8	30	46	62	84	4	14	58	70	94	6	20	44	76	100	2	28	40	62	84	8	16	38	54	84	2	22	48	78	100	44	44	58	68	70	2	20	42	62	92	12	22	52	80	100	4	24	68	72	94	4	26	48	88	100	8	20	44	62	84	2	12	46	72	86
7	14	20	32	58	80	4	30	54	74	100	2	12	48	76	94	4	26	50	70	100	2	14	24	68	98	10	36	54	76	92	4	22	42	72	100	2	8	34	68	94	10	36	54	76	92	4	26	50	64	92	14	16	24	40	100	2	12	60	82	94	4	22	40	62	100	2	12	66	86	98	44	44	44	44	76	14	24	38	62	92	4	6	52	74	100	2	12	48	76	94	4	18	26	50	78	6	30	54	70	100	2	34	66	86	98	4	30	54	74	100	8	26	50	68	90	2	16	24	76	94	2	12	60	82	94	4	30	54	74	100	14	20	32	58	80	4	6	52	74	100	8	30	50	66	92	2	16	24	76	94	14	14	18	22	38	2	30	56	80	100	20	20	42	50	64	2	20	42	64	98	6	8	66	70	88	4	30	54	72	100	8	40	60	82	100	14	20	32	58	80	2	28	52	70	94
7	38	48	64	90	100	4	18	34	58	94	2	50	66	76	96	4	28	52	70	100	2	14	36	64	88	8	20	56	78	96	4	24	42	64	100	2	2	50	74	88	8	20	56	78	96	4	22	52	78	100	6	16	30	48	82	2	50	66	76	96	4	28	48	68	100	2	14	36	74	94	54	54	54	54	96	8	38	64	86	100	4	18	32	52	92	2	50	66	76	96	4	38	62	70	100	8	22	44	60	92	2	16	42	74	96	4	20	36	68	100	12	50	72	76	96	2	38	62	66	94	2	50	66	76	96	4	18	32	52	92	38	48	64	90	100	4	18	34	60	100	8	20	56	78	96	2	38	62	66	94	38	38	48	62	64	2	20	44	72	96	70	70	90	98	100	2	16	38	66	90	12	32	52	74	96	4	18	40	78	100	6	18	36	72	96	38	48	64	90	100	2	20	46	68	94
7	6	26	44	84	100	4	20	54	74	90	2	14	46	68	96	4	26	54	74	98	2	24	50	68	100	8	16	34	78	96	4	26	54	76	98	2	12	46	66	100	8	16	34	78	96	4	26	44	74	100	54	54	64	66	88	2	14	34	68	96	4	32	54	76	100	2	14	34	64	90	10	24	48	78	96	6	26	56	84	100	4	10	36	74	88	2	14	46	68	96	4	26	44	76	100	20	36	54	70	88	2	16	46	66	96	4	20	36	74	88	6	26	48	62	98	2	16	44	78	100	2	14	34	68	96	4	20	54	74	88	6	38	56	66	100	4	20	54	74	88	6	24	46	62	98	2	16	44	78	100	44	44	44	84	100	2	22	50	72	96	18	18	40	42	98	2	18	42	64	100	10	22	48	72	96	4	32	56	76	88	8	24	48	68	96	6	26	44	84	100	2	16	36	70	90
7	4	6	24	38	70	8	18	48	62	96	2	42	74	84	100	8	22	48	66	96	2	12	34	84	94	10	28	54	72	100	6	14	40	66	96	2	24	44	84	94	10	28	52	64	100	4	22	38	56	72	6	6	12	68	96	2	42	74	84	100	4	20	38	62	96	2	30	78	90	100	10	10	42	74	80	4	20	34	60	72	8	12	50	74	96	2	32	58	88	100	4	6	24	48	70	8	20	40	62	96	2	32	74	84	100	8	18	48	62	96	22	40	58	84	100	2	4	14	34	76	2	42	74	84	100	8	18	48	62	96	4	6	24	38	70	8	12	48	56	96	16	32	54	80	100	2	4	14	34	76	4	4	14	24	70	2	30	54	78	100	22	22	22	38	66	2	12	34	66	100	10	32	58	82	94	8	26	48	62	96	8	42	74	86	100	4	6	24	38	70	2	18	36	56	72
7	6	18	26	68	98	4	22	46	70	100	2	32	48	74	96	4	26	54	72	98	2	16	32	74	94	8	38	58	70	100	4	20	44	72	98	2	2	32	66	82	8	38	58	70	100	4	20	60	72	100	6	16	34	56	94	2	32	48	74	96	4	20	54	72	100	2	22	38	66	96	48	48	48	48	84	6	18	60	70	100	4	22	44	76	92	2	32	48	74	96	6	18	44	64	98	4	26	56	70	100	2	22	40	74	96	4	20	46	76	100	10	32	52	68	96	2	6	30	82	94	2	32	48	74	96	4	22	46	76	100	6	18	54	68	98	4	20	44	76	98	8	32	54	70	100	2	6	30	82	94	6	6	6	24	94	2	30	52	74	100	18	18	18	20	98	2	16	38	72	96	4	32	52	84	92	8	26	50	64	100	12	28	42	58	96	6	18	26	68	98	2	8	62	82	100
7	6	22	52	74	100	4	26	44	62	98	2	18	48	70	92	4	10	42	62	94	2	22	34	82	100	16	30	66	76	96	4	26	44	72	100	2	12	20	28	92	16	30	66	76	96	4	10	52	68	96	22	32	44	72	100	2	18	48	70	92	4	22	50	72	100	2	24	34	66	98	18	18	18	76	90	6	22	60	80	100	4	26	36	50	98	2	18	48	70	92	4	22	52	74	100	8	10	42	60	96	2	24	48	76	98	4	32	42	62	98	6	20	58	76	94	2	14	46	72	100	2	18	48	70	92	4	26	44	62	98	6	22	52	74	100	4	26	38	50	98	6	20	60	78	96	2	14	46	72	100	22	22	46	72	100	2	20	48	76	98	6	6	40	52	74	2	30	56	74	100	10	12	24	76	92	4	16	40	60	96	12	28	44	76	98	6	22	52	74	100	2	10	50	62	96
7	6	16	54	82	100	4	22	38	60	98	2	34	58	80	92	6	16	36	50	98	2	18	64	78	100	26	30	56	74	96	4	20	44	72	100	2	2	46	70	88	26	30	52	58	96	6	16	42	66	96	4	18	40	68	100	2	30	56	74	92	6	20	42	76	100	2	26	52	70	88	56	56	56	80	92	6	16	52	82	100	4	22	38	66	98	2	30	56	74	92	6	16	44	78	100	10	20	38	50	98	2	30	58	72	92	4	22	38	66	98	6	16	46	74	94	2	26	62	80	100	2	30	56	74	92	4	22	38	66	98	6	16	54	82	100	4	20	36	60	98	6	16	46	84	96	2	26	62	80	100	12	18	62	78	100	2	24	46	68	98	6	6	6	90	94	2	16	58	74	100	26	42	52	76	92	10	14	24	36	98	4	24	46	68	98	6	16	54	82	100	2	26	42	66	96
